ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,LocalizationMetric_RNAstructure_mfe,StartToBPStemMetric_RNAstructure_mfe,BPToEndStemMetric_RNAstructure_mfe,StartProtectionMetric_RNAstructure_mfe,EndProtectionMetric_RNAstructure_mfe,BPProtectionMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,NWJMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrVIII', 108331, 108394)",+,NM_001181426.1,30.877,4.135166556742356,5.809142990314028,0.062,0.4062857142857127,0.295142857142856,40.0,0,0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,8,0,0.7777777777777778,0.0,0.0,7.733,0.5650793650793651,63
"('chrXI', 626401, 626476)",+,NM_001184522.3,26.701,2.995732273553991,0.2021161841221342,0.1457142857142857,0.594142857142855,0.7691428571428578,26.0,0,-1,0.0,0.7142857142857143,0.8571428571428571,0.0,0.0,9,0,0.52,0.0,0.0,10.07,0.5426666666666666,75
"('chrVI', 64099, 64420)",-,NM_001184310.1,21.835,5.115995809754082,11.512925464970229,0.8248571428571411,0.058,0.0049999999999999,20.0,0,0,1.0,0.0,0.0,0.0,0.0,50,0,0.4049844236760124,0.0,0.0,16.521,0.2619937694704049,321
"('chrVIII', 137740, 137908)",-,NM_001179146.1,30.375,5.115995809754082,5.298317366548036,0.1604285714285714,0.0725714285714287,0.7525714285714238,28.0,0,0,0.0,0.0,0.8571428571428571,0.0,0.0,49,1,0.3869047619047619,-24.35,-7.1,18.165,0.36607142857142855,168
"('chrIV', 569133, 569223)",-,NM_001180367.1,17.987,2.407945608651872,11.512925464970229,0.247285714285713,0.1481428571428571,0.5442857142857116,22.0,0,0,0.2857142857142857,0.0,0.8571428571428571,0.0,-1.9,6,0,0.5111111111111111,0.0,-1.8999999999999995,8.783,0.38888888888888884,90
"('chrII', 46558, 46646)",-,NM_001184321.1,17.047,3.270169119255751,11.512925464970229,0.7617142857142882,0.2687142857142837,0.230857142857141,21.0,0,0,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.0,0.0,17,0,0.5113636363636364,0.0,0.0,15.72,0.43636363636363634,88
"('chrXV', 240447, 240525)",-,NM_001183302.1,11.212,0.0512932943875505,5.521460917862246,0.7851428571428571,0.5999999999999961,0.4159999999999991,10.0,-1,0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,10,0,0.5641025641025641,0.0,0.0,9.701,0.4705128205128205,78
"('chrV', 132276, 132399)",+,NM_001178827.1,30.015,11.512925464970229,2.0249533563957662,0.2141428571428564,0.2067142857142852,0.506714285714284,28.0,0,0,0.0,0.0,0.7142857142857143,0.0,0.0,22,0,0.4552845528455284,-4.3,-4.766666666666667,7.757,0.3203252032520325,123
"('chrXIV', 721270, 721802)",-,NM_001183230.1,19.551,1.7719568419318752,6.907755278982137,0.4097142857142854,0.2391428571428571,0.6679999999999982,8.0,-1,0,0.2857142857142857,0.0,0.8571428571428571,0.0,0.0,156,0,0.2086466165413533,0.0,-5.8999999999999995,23.132,0.20037593984962404,532
"('chrXII', 765681, 765749)",-,NM_001182205.1,11.36,11.512925464970229,1.7660917224794772,0.7045714285714194,0.1518571428571426,0.8212857142857188,11.0,0,0,0.7142857142857143,0.0,0.8571428571428571,0.0,0.0,19,0,0.4411764705882353,0.0,0.0,18.021,0.3941176470588235,68
"('chrXII', 765573, 765629)",-,NM_001182205.1,11.183,0.03252319170556,11.512925464970229,0.4240000000000032,0.6315714285714232,0.5871428571428561,11.0,-1,0,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0,0.0,9,0,0.5892857142857143,0.0,0.0,6.822,0.4107142857142857,56
"('chrIII', 111057, 111133)",-,NM_001178652.2,21.016,11.512925464970229,11.512925464970229,0.7187142857142775,0.4435714285714306,0.4520000000000003,18.0,0,0,0.7142857142857143,0.4285714285714285,0.4285714285714285,0.0,0.0,20,0,0.5789473684210527,0.0,0.0,17.898,0.46447368421052626,76
"('chrVII', 383985, 384065)",+,,24.809,11.512925464970229,11.512925464970229,0.1882857142857145,0.1377142857142852,0.6562857142857093,7.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,16,0,0.6625,-2.8,0.0,13.706,0.5275000000000001,80
"('chrXIII', 652275, 652347)",-,NM_001184524.1,16.36,1.2207799226423173,0.0040080213975388,0.2497142857142828,0.6055714285714241,0.8259999999999992,15.0,-1,-1,0.0,0.5714285714285714,0.8571428571428571,0.0,0.0,6,0,0.5833333333333334,0.0,0.0,11.283,0.39444444444444443,72
"('chrXIII', 537948, 538064)",+,NM_001182634.1,16.425,11.512925464970229,5.809142990314028,0.7634285714285722,0.1298571428571427,0.0854285714285714,15.0,0,0,0.8571428571428571,0.0,0.0,0.0,0.0,27,0,0.6379310344827587,-3.9166666666666665,-4.1,23.98,0.42327586206896556,116
"('chrIV', 313544, 313836)",-,NM_001180138.1,12.967,5.298317366548036,11.512925464970229,0.1487142857142842,0.4307142857142883,0.7188571428571336,13.0,0,0,0.1428571428571428,0.4285714285714285,0.7142857142857143,0.0,0.0,74,0,0.3150684931506849,0.0,0.0,16.361,0.23801369863013697,292
"('chrII', 602603, 602716)",+,NM_001178534.1,17.031,1.987774353154012,2.631089159966082,0.1750000000000001,0.7061428571428495,0.6297142857142802,18.0,0,0,0.0,0.7142857142857143,0.5714285714285714,0.0,0.0,13,0,0.3893805309734513,-3.44,-6.909677419354837,17.429,0.3504424778761061,113
"('chrXV', 241941, 242004)",-,NM_001183301.1,10.677,0.2810375297331123,11.512925464970229,0.1697142857142851,0.0538571428571429,0.2917142857142856,15.0,-1,0,0.0,0.0,0.0,0.0,0.0,9,0,0.5873015873015873,0.0,0.0,8.746,0.5269841269841269,63
"('chrXII', 765573, 765749)",-,NM_001182205.1,18.916,11.512925464970229,11.512925464970229,0.0971428571428569,0.6325714285714238,0.7984285714285745,20.0,0,0,0.0,0.7142857142857143,0.8571428571428571,0.0,0.0,53,0,0.3295454545454545,0.0,0.0,15.424,0.2897727272727273,176
"('chrVIII', 261854, 261940)",-,NM_001180026.1,20.183,11.512925464970229,11.512925464970229,0.535428571428568,0.0334285714285714,0.4628571428571402,59.0,0,0,0.5714285714285714,0.0,0.0,0.0,0.0,4,0,0.9069767441860463,-2.7,0.0,6.654,0.45813953488372094,86
"('chrV', 549052, 549144)",+,NM_001179069.1,21.895,2.071473372030659,2.659260036932778,0.3435714285714277,0.2891428571428571,0.5342857142857146,8.0,-1,0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,15,0,0.5217391304347826,0.0,0.0,16.279,0.42717391304347824,92
