ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemMetric_Vienna_ens,ZipperStemStartMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LocalizationMetric_RNAstructure_ens,StartToBPStemMetric_RNAstructure_ens,BPToEndStemMetric_RNAstructure_ens,StartProtectionMetric_RNAstructure_ens,EndProtectionMetric_RNAstructure_ens,BPProtectionMetric_RNAstructure_ens,LongestStemMetric_Vienna_mfe,NWJMetric_Vienna_mfe,MLDMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemEndMetric_Vienna_mfe,LongestStemMetric_Vienna_ens,NWJMetric_Vienna_ens,MLDMetric_Vienna_ens,ZipperStemStartMetric_RNAstructure_ens,ZipperStemEndMetric_RNAstructure_ens,LongestStemMetric_RNAstructure_ens,MLDMetric_RNAstructure_ens,LengthFeature,LocalizationMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe
"('chrXIV', 609790, 609874)",+,NM_001182851.1,21.054,3.2441936328524905,11.512925464970229,0.6284285714285677,0.1245714285714286,0.3558571428571438,0,0.0,0.0,-1.7666666666666666,21.224,3.506557897319982,6.214608098422191,0.6135714285714262,0.1602857142857144,0.3547142857142868,18,1,0.5952380952380952,23.0,0,0,0.7142857142857143,0.0,0.4285714285714285,0.0,7.616,0.384,0.2773809523809524,0.0,-2.4,6.747,0.2833333333333333,84,17.0,0.0,0.0,16,0.5357142857142857
"('chrVII', 435679, 435749)",+,NM_001180898.2,11.491,11.512925464970229,5.809142990314028,0.160571428571427,0.0491428571428571,0.2657142857142829,0,0.0,0.0,0.0,11.304,11.512925464970229,11.512925464970229,0.1412857142857127,0.0701428571428572,0.316142857142856,12,0,0.5857142857142857,9.0,0,0,0.1428571428571428,0.0,0.4285714285714285,0.0,10.014,0.004,0.2728571428571428,0.0,0.0,10.04,0.2728571428571428,70,9.0,0.0,0.0,12,0.5857142857142857
"('chrV', 239623, 239711)",-,NM_001180023.1,23.518,1.8904754421672127,2.0635681925235456,0.2067142857142849,0.4847142857142828,0.6657142857142809,0,0.0,0.0,-2.6,18.3,1.1583622930738835,1.870802676568508,0.1885714285714275,0.4099999999999987,0.678285714285711,14,0,0.7272727272727273,43.0,0,0,0.0,0.5714285714285714,0.7142857142857143,0.0,14.391,0.035,0.2749999999999999,0.0,-2.9000000000000004,12.172,0.26477272727272727,88,9.0,0.0,0.0,20,0.6136363636363636
"('chrI', 142253, 142619)",+,NM_001178150.1,22.765,11.512925464970229,11.512925464970229,0.8508571428571422,0.1059999999999999,0.7824285714285683,0,0.0,0.0,0.0,27.213,11.512925464970229,11.512925464970229,0.6949999999999976,0.2680000000000004,0.7852857142857117,120,1,0.3114754098360656,19.0,0,0,1.0,0.0,0.8571428571428571,0.0,31.763,1.043,0.2087431693989071,-4.4,0.0,22.307,0.1918032786885246,366,21.0,0.0,0.0,103,0.3251366120218579
"('chrII', 45644, 45977)",+,,33.034,6.907755278982137,6.907755278982137,0.2145714285714274,0.1692857142857143,0.4018571428571404,0,0.0,-15.0,-3.9,36.205,5.809142990314028,4.605170185988091,0.1902857142857134,0.3467142857142855,0.3182857142857115,94,0,0.3303303303303303,30.0,0,0,0.1428571428571428,0.0,0.2857142857142857,0.0,22.712,0.302,0.2198198198198198,-9.133333333333335,-3.9,18.715,0.21051051051051045,333,30.0,0.0,0.0,102,0.2522522522522522
"('chrXV', 867149, 867586)",+,NM_001183712.1,63.34,11.512925464970229,11.512925464970229,0.06,0.7508571428571458,0.493571428571428,0,0.0,-5.3,-3.1,51.811,11.512925464970229,6.907755278982137,0.280428571428572,0.5701428571428565,0.611000000000001,122,0,0.3089244851258581,73.0,0,0,0.0,0.8571428571428571,0.4285714285714285,0.0,25.772,0.459,0.1517162471395881,-5.3,-4.371428571428571,24.039,0.14668192219679635,437,68.0,0.0,0.0,117,0.3203661327231121
"('chrVII', 311015, 311526)",+,NM_001180968.1,13.422,6.907755278982137,0.0439518875291828,0.6727142857142822,0.5172857142857112,0.7372857142857119,0,0.0,0.0,-6.193442622950814,18.727,11.512925464970229,0.1566538100453768,0.7149999999999999,0.5865714285714263,0.7285714285714285,139,0,0.2367906066536203,10.0,0,-1,0.7142857142857143,0.5714285714285714,0.8571428571428571,-6.2,22.491,0.503,0.136986301369863,0.0,-6.193548387096768,19.705,0.12446183953033267,511,40.0,0.0,0.0,82,0.3581213307240704
"('chrIV', 322282, 322703)",+,NM_001180134.1,25.957,11.512925464970229,11.512925464970229,0.5741428571428563,0.2004285714285698,0.6301428571428535,0,0.0,-7.1,0.0,26.002,11.512925464970229,11.512925464970229,0.6011428571428551,0.2287142857142834,0.5491428571428595,114,1,0.334916864608076,13.0,0,0,1.0,0.0,0.7142857142857143,0.0,17.361,1.352,0.1957244655581947,0.0,0.0,17.07,0.1871733966745843,421,20.0,0.0,0.0,117,0.3064133016627078
"('chrXVI', 654167, 654570)",+,NM_001184140.1,39.423,11.512925464970229,3.506557897319982,0.1498571428571428,0.4894285714285711,0.2474285714285691,0,-11.8,-11.801369863013688,-3.65,27.406,11.512925464970229,2.563949857128453,0.4099999999999992,0.4897142857142847,0.2711428571428556,86,1,0.2803970223325062,44.0,0,0,0.0,0.5714285714285714,0.2857142857142857,0.0,24.783,1.179,0.1560794044665012,-11.761016949152538,0.0,17.884,0.16104218362282877,403,44.0,-11.8,0.0,94,0.3225806451612903
"('chrIV', 491559, 491898)",+,NM_001180333.3,14.497,0.3160815469734789,5.115995809754082,0.5255714285714284,0.0249999999999999,0.6012857142857162,0,0.0,-5.472727272727273,0.0,13.048,0.2718087232954908,2.900422093749666,0.5004285714285698,0.0598571428571428,0.5534285714285752,93,2,0.3687315634218289,12.0,-1,0,0.5714285714285714,0.0,0.4285714285714285,0.0,19.106,0.801,0.2277286135693215,-5.5,0.0,19.263,0.25191740412979347,339,12.0,-5.5,0.0,93,0.3215339233038348
"('chrII', 604514, 604927)",+,NM_001178537.3,32.08,5.298317366548036,11.512925464970229,0.3210000000000001,0.3264285714285714,0.7728571428571412,0,0.0,0.0,0.0,36.447,5.809142990314028,11.512925464970229,0.3350000000000002,0.4150000000000001,0.6435714285714254,70,0,0.3075060532687651,55.0,0,0,0.0,0.7142857142857143,1.0,0.0,24.395,1.112,0.1692493946731235,0.0,0.0,23.619,0.16585956416464892,413,65.0,0.0,0.0,42,0.3171912832929782
"('chrXIII', 732465, 732875)",+,NM_001182737.1,32.845,11.512925464970229,11.512925464970229,0.6119999999999967,0.132142857142857,0.5482857142857136,0,0.0,-8.8,-4.6000000000000005,31.917,6.907755278982137,11.512925464970229,0.612428571428568,0.0961428571428571,0.5040000000000001,107,1,0.3024390243902439,31.0,0,0,0.7142857142857143,0.0,0.7142857142857143,0.0,24.644,1.56,0.2356097560975609,-9.600000000000001,-4.6000000000000005,23.457,0.23634146341463413,410,31.0,0.0,0.0,115,0.4097560975609756
"('chrV', 269751, 270148)",-,NM_001180036.1,26.644,6.214608098422191,11.512925464970229,0.264285714285712,0.1858571428571408,0.5941428571428572,0,-8.5,-12.80625,-7.666666666666676,26.158,6.907755278982137,11.512925464970229,0.2237142857142837,0.1827142857142838,0.603999999999999,84,0,0.2921914357682619,16.0,0,0,0.2857142857142857,0.1428571428571428,0.7142857142857143,-7.7,18.879,1.177,0.1561712846347607,-15.930769230769231,-7.725252525252535,17.268,0.14811083123425695,397,18.0,-8.5,-7.7,79,0.3022670025188917
"('chrIX', 256554, 257026)",-,NM_001179402.1,47.994,5.298317366548036,11.512925464970229,0.5549999999999958,0.218999999999998,0.1154285714285707,0,0.0,0.0,0.0,44.537,11.512925464970229,11.512925464970229,0.5721428571428515,0.3502857142857145,0.1009999999999995,67,3,0.3432203389830508,52.0,0,0,0.5714285714285714,0.0,0.1428571428571428,0.0,23.506,2.432,0.1497881355932203,0.0,0.0,20.513,0.1273305084745763,472,52.0,0.0,0.0,67,0.3305084745762712
"('chrXV', 80360, 80774)",+,NM_001183381.1,37.777,11.512925464970229,11.512925464970229,0.6048571428571408,0.4607142857142883,0.6155714285714284,0,0.0,0.0,0.0,31.614,11.512925464970229,11.512925464970229,0.6705714285714219,0.4141428571428596,0.6768571428571422,87,2,0.3381642512077294,38.0,0,0,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.0,26.303,1.332,0.166183574879227,0.0,0.0,16.341,0.1355072463768116,414,38.0,0.0,0.0,86,0.3381642512077294
"('chrXVI', 282140, 282665)",+,NM_001183957.1,26.077,6.907755278982137,2.071473372030659,0.5534285714285716,0.4360000000000019,0.4465714285714318,0,0.0,-7.3,-4.133333333333333,24.939,11.512925464970229,2.0325579557809856,0.4825714285714301,0.3791428571428579,0.521285714285718,154,2,0.2533333333333333,23.0,0,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,26.213,1.231,0.1632380952380952,-7.3,-4.342857142857143,23.038,0.17257142857142857,525,6.0,0.0,0.0,128,0.2723809523809524
"('chrVIII', 148116, 148666)",-,NM_001179151.1,27.851,6.907755278982137,11.512925464970229,0.2460000000000004,0.5531428571428559,0.6297142857142798,0,0.0,0.0,0.0,28.597,11.512925464970229,11.512925464970229,0.1825714285714285,0.6237142857142832,0.6327142857142795,150,1,0.2745454545454545,27.0,0,0,0.0,0.5714285714285714,0.5714285714285714,0.0,23.389,0.62,0.1670909090909091,0.0,0.0,22.302,0.16236363636363635,550,29.0,0.0,0.0,141,0.2436363636363636
"('chrVII', 365526, 365985)",-,NM_001180941.1,34.606,3.101092789211817,3.079113882493042,0.6064285714285697,0.729714285714283,0.5227142857142828,0,0.0,-16.4,0.0,31.513,3.816712825623821,3.146555163288575,0.1904285714285714,0.5942857142857106,0.3271428571428569,93,0,0.4008714596949891,42.0,0,0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.0,21.737,0.916,0.1991285403050109,0.0,-1.0,17.938,0.2089324618736384,459,33.0,0.0,0.0,119,0.3769063180827887
"('chrVII', 364964, 365432)",-,NM_001180941.1,40.412,11.512925464970229,5.115995809754082,0.2489999999999994,0.6435714285714259,0.4275714285714251,0,0.0,-8.068181818181818,-4.7,42.497,11.512925464970229,11.512925464970229,0.1978571428571415,0.7778571428571426,0.3632857142857112,92,0,0.3162393162393162,46.0,0,0,0.0,0.1428571428571428,0.5714285714285714,0.0,23.324,0.714,0.1632478632478632,-7.913725490196071,0.0,21.51,0.14145299145299145,468,53.0,0.0,0.0,98,0.3183760683760683
"('chrX', 702798, 703054)",-,NM_001181803.3,56.071,11.512925464970229,11.512925464970229,0.2932857142857127,0.7592857142857132,0.3745714285714294,0,0.0,-7.725,-5.144000000000002,46.174,11.512925464970229,11.512925464970229,0.2321428571428556,0.7844285714285711,0.5349999999999987,43,0,0.296875,42.0,0,0,0.0,0.8571428571428571,0.8571428571428571,-3.4,31.025,0.64,0.242578125,-8.27142857142857,-4.3788461538461565,20.091,0.20859375,256,23.0,0.0,-3.4,36,0.3125
"('chrX', 75938, 76324)",+,NM_001181622.1,22.615,2.05572501506252,2.4769384801388235,0.3038571428571436,0.4118571428571428,0.4697142857142867,0,0.0,-14.733333333333327,-9.881521739130434,21.352,2.396895772465287,2.234926444520231,0.2512857142857151,0.3914285714285727,0.4224285714285729,77,0,0.2979274611398964,24.0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,-9.6,19.687,0.625,0.1766839378238342,-14.828571428571431,-9.809677419354838,16.647,0.16735751295336787,386,18.0,0.0,-9.6,95,0.2901554404145077
"('chrIX', 316771, 317171)",+,NM_001179368.1,26.096,11.512925464970229,5.298317366548036,0.5745714285714292,0.1884285714285704,0.7367142857142845,0,0.0,-7.7,-0.8666666666666667,17.549,11.512925464970229,4.8283137373023015,0.5250000000000001,0.1538571428571429,0.7971428571428574,87,0,0.445,51.0,0,0,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.0,26.899,1.491,0.22775,0.0,0.0,25.96,0.211,400,13.0,0.0,0.0,119,0.3675
"('chrIV', 1450457, 1450846)",-,NM_001180808.1,38.154,11.512925464970229,4.509860006183766,0.5288571428571432,0.4365714285714285,0.17142857142857,0,0.0,0.0,0.0,34.945,11.512925464970229,2.513306124309698,0.646142857142856,0.2930000000000006,0.1891428571428555,108,0,0.2699228791773779,39.0,0,0,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.0,25.829,0.104,0.1745501285347044,0.0,-3.0,22.478,0.17455012853470436,389,32.0,0.0,0.0,102,0.2673521850899742
"('chrXIII', 499878, 500151)",-,NM_001182616.1,25.511,4.710530701645918,5.809142990314028,0.4905714285714259,0.3588571428571416,0.4571428571428578,0,0.0,-13.45882352941176,0.0,27.188,4.961845129926823,4.605170185988091,0.5045714285714263,0.44985714285714,0.5367142857142846,36,0,0.5347985347985348,45.0,0,0,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.0,27.707,0.37,0.2476190476190476,-13.547619047619047,0.0,23.966,0.21868131868131865,273,45.0,0.0,0.0,35,0.5494505494505495
"('chrVII', 439093, 439323)",+,NM_001180895.1,23.846,11.512925464970229,5.809142990314028,0.5521428571428546,0.3447142857142843,0.5807142857142852,0,0.0,0.0,-7.009459459459452,22.722,11.512925464970229,6.907755278982137,0.5307142857142834,0.3822857142857135,0.5744285714285703,68,0,0.3260869565217391,25.0,0,0,1.0,0.0,0.7142857142857143,0.0,23.028,0.023,0.2139130434782608,0.0,-6.938297872340414,23.311,0.2078260869565217,230,22.0,0.0,-6.9,64,0.2739130434782608
"('chrVII', 555830, 556307)",+,NM_001181163.1,20.627,6.214608098422191,11.512925464970229,0.2405714285714294,0.1104285714285713,0.780142857142851,0,-14.2,-13.265306122448989,-0.7,19.463,11.512925464970229,11.512925464970229,0.2952857142857143,0.1187142857142858,0.7039999999999915,126,0,0.3081761006289308,10.0,0,0,0.5714285714285714,0.0,0.7142857142857143,0.0,20.369,0.648,0.1909853249475891,-12.3,0.0,19.479,0.18742138364779876,477,26.0,0.0,0.0,110,0.2494758909853249
"('chrII', 89132, 89440)",-,,36.627,11.512925464970229,6.214608098422191,0.3572857142857158,0.4657142857142856,0.846428571428577,0,0.0,0.0,0.0,40.857,11.512925464970229,5.115995809754082,0.5004285714285742,0.477285714285714,0.8427142857142911,75,0,0.3798701298701298,42.0,0,0,0.0,1.0,0.8571428571428571,0.0,17.06,0.415,0.1853896103896104,0.0,0.0,13.525,0.18701298701298702,308,52.0,0.0,0.0,32,0.4025974025974026
"('chrXIII', 223380, 223781)",-,NM_001182384.1,61.814,11.512925464970229,11.512925464970229,0.7065714285714193,0.9921428571428572,0.7378571428571342,0,0.0,0.0,-2.05,64.405,11.512925464970229,11.512925464970229,0.7057142857142762,0.9940000000000002,0.7115714285714202,69,1,0.3067331670822942,75.0,0,0,0.7142857142857143,1.0,0.7142857142857143,0.0,21.948,0.93,0.1418952618453865,0.0,-4.1,21.119,0.13241895261845388,401,75.0,0.0,0.0,69,0.3017456359102244
"('chrXIII', 225891, 226289)",+,NM_001182382.1,54.415,11.512925464970229,6.907755278982137,0.4884285714285696,0.8535714285714278,0.7739999999999947,0,0.0,0.0,0.0,43.701,11.512925464970229,11.512925464970229,0.4864285714285702,0.7407142857142825,0.7604285714285686,122,1,0.271356783919598,59.0,0,0,0.5714285714285714,1.0,0.8571428571428571,0.0,23.263,0.904,0.2015075376884422,0.0,-2.4,21.959,0.1884422110552764,398,56.0,0.0,0.0,128,0.2437185929648241
"('chrXVI', 795029, 795394)",+,NM_001184229.1,55.607,11.512925464970229,4.8283137373023015,0.316285714285716,0.1904285714285702,0.0461428571428571,0,0.0,0.0,-3.3,53.335,11.512925464970229,4.961845129926823,0.2837142857142862,0.2287142857142846,0.0305714285714285,99,1,0.4136986301369863,85.0,0,0,0.1428571428571428,0.4285714285714285,0.0,0.0,19.092,0.932,0.1838356164383561,-11.3,-4.199999999999999,17.731,0.17342465753424657,365,66.0,0.0,0.0,100,0.3342465753424657
"('chrVII', 920664, 921119)",+,NM_001181343.1,35.747,6.214608098422191,11.512925464970229,0.269428571428571,0.5991428571428559,0.5557142857142819,0,0.0,-17.168749999999992,0.0,35.676,3.863232841258714,11.512925464970229,0.2709999999999994,0.6355714285714273,0.5414285714285682,126,1,0.3010989010989011,26.0,0,0,0.0,0.1428571428571428,0.5714285714285714,0.0,24.026,1.54,0.2087912087912087,-17.494285714285702,0.0,23.511,0.2010989010989011,455,26.0,0.0,0.0,127,0.2725274725274725
"('chrIV', 1359969, 1360404)",+,NM_001180758.1,15.391,5.809142990314028,11.512925464970229,0.4385714285714285,0.6895714285714285,0.6684285714285654,0,0.0,0.0,-7.822000000000004,16.291,5.298317366548036,11.512925464970229,0.3672857142857142,0.5587142857142864,0.6887142857142781,141,1,0.2850574712643678,14.0,0,0,0.5714285714285714,0.8571428571428571,0.7142857142857143,-7.5,22.417,1.261,0.1804597701149425,0.0,-7.7600000000000025,20.822,0.18804597701149425,435,11.0,0.0,-7.5,117,0.2275862068965517
"('chrXII', 263205, 263594)",+,NM_001181948.1,31.678,5.521460917862246,4.509860006183766,0.393142857142858,0.3062857142857134,0.8297142857142866,0,-24.0,-21.65428571428572,-3.1,30.288,5.115995809754082,3.772261063052988,0.3487142857142867,0.2932857142857134,0.8258571428571446,100,1,0.3470437017994858,29.0,0,0,0.7142857142857143,0.4285714285714285,0.8571428571428571,0.0,27.986,0.883,0.2169665809768637,-22.648979591836735,0.0,26.34,0.19203084832904882,389,46.0,-24.0,0.0,84,0.3316195372750642
"('chrIII', 177906, 178213)",-,NM_001178745.1,16.788,11.512925464970229,3.270169119255751,0.7248571428571422,0.4991428571428534,0.427285714285714,0,0.0,0.0,-2.6317460317460304,11.674,11.512925464970229,3.912023005428146,0.6548571428571398,0.3462857142857132,0.5038571428571424,67,0,0.3745928338762215,14.0,0,0,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.0,20.066,0.823,0.1837133550488599,0.0,-2.643902439024387,18.164,0.1859934853420196,307,5.0,0.0,-2.7,70,0.3289902280130293
"('chrIV', 307333, 307765)",-,NM_001180142.1,27.587,11.512925464970229,11.512925464970229,0.4514285714285701,0.0665714285714286,0.3362857142857131,0,0.0,-9.6,0.0,27.161,11.512925464970229,11.512925464970229,0.3978571428571412,0.0835714285714287,0.3837142857142852,126,1,0.2662037037037037,30.0,0,0,0.2857142857142857,0.0,0.0,0.0,17.83,1.387,0.2159722222222222,-12.649999999999999,0.0,16.467,0.22430555555555554,432,30.0,0.0,0.0,129,0.3171296296296296
"('chrXIV', 494524, 494973)",-,NM_001182907.1,18.057,11.512925464970229,4.8283137373023015,0.4667142857142865,0.2068571428571412,0.5008571428571451,0,0.0,0.0,0.0,21.523,11.512925464970229,4.605170185988091,0.3284285714285723,0.3209999999999992,0.5560000000000022,117,0,0.2739420935412027,11.0,0,0,0.7142857142857143,0.0,0.4285714285714285,0.0,23.86,0.791,0.1523385300668151,0.0,0.0,24.959,0.1685968819599109,449,26.0,0.0,0.0,103,0.3184855233853007
"('chrVIII', 505247, 505516)",-,NM_001179334.1,42.151,11.512925464970229,11.512925464970229,0.1441428571428576,0.4100000000000017,0.9962857142857144,0,0.0,0.0,-1.4,38.244,11.512925464970229,5.521460917862246,0.1967142857142848,0.4050000000000023,0.9927142857142855,73,0,0.4126394052044609,48.0,0,0,0.0,0.4285714285714285,1.0,0.0,29.047,0.865,0.2144981412639404,-7.0,-1.4000000000000001,26.431,0.20000000000000004,269,42.0,0.0,0.0,79,0.3308550185873606
"('chrVII', 727038, 727357)",+,NM_001181247.3,17.891,11.512925464970229,11.512925464970229,0.6851428571428495,0.083142857142857,0.548285714285716,0,0.0,0.0,0.0,18.244,11.512925464970229,11.512925464970229,0.6585714285714225,0.1192857142857143,0.565285714285715,57,2,0.45141065830721,18.0,0,0,0.7142857142857143,0.0,0.7142857142857143,0.0,20.383,1.63,0.1758620689655172,0.0,0.0,16.799,0.16833855799373043,319,28.0,0.0,0.0,48,0.4012539184952978
"('chrX', 156789, 157249)",-,NM_001181569.1,27.915,11.512925464970229,11.512925464970229,0.1012857142857142,0.327571428571429,0.3201428571428571,0,0.0,-5.42,-3.2999999999999994,23.493,11.512925464970229,11.512925464970229,0.1509999999999992,0.4459999999999998,0.3228571428571424,134,2,0.3652173913043478,34.0,0,0,0.0,0.0,0.1428571428571428,0.0,25.276,2.206,0.2163043478260869,0.0,-3.3000000000000007,21.535,0.18782608695652173,460,35.0,-3.6,0.0,123,0.3695652173913043
"('chrII', 332875, 333386)",+,NM_001178396.1,21.728,11.512925464970229,4.268697949366879,0.6198571428571423,0.3301428571428575,0.6669999999999956,0,0.0,0.0,0.0,23.111,11.512925464970229,2.7488721956224653,0.5525714285714286,0.4454285714285688,0.6818571428571398,113,1,0.3111545988258317,19.0,0,0,0.8571428571428571,0.0,0.7142857142857143,0.0,18.347,1.088,0.2136986301369862,0.0,0.0,16.862,0.20782778864970647,511,7.0,0.0,0.0,124,0.3307240704500978
"('chrXI', 109577, 109883)",+,NM_001179746.1,25.114,11.512925464970229,11.512925464970229,0.149142857142857,0.0767142857142858,0.4481428571428601,0,0.0,0.0,0.0,24.719,6.907755278982137,6.907755278982137,0.164142857142857,0.0911428571428574,0.4538571428571418,96,0,0.2908496732026144,21.0,0,0,0.0,0.0,0.4285714285714285,0.0,27.174,0.438,0.2225490196078431,0.0,0.0,26.685,0.21732026143790853,306,21.0,0.0,0.0,96,0.2810457516339869
"('chrXI', 432034, 432432)",+,NM_001179572.1,20.758,11.512925464970229,11.512925464970229,0.825000000000005,0.0934285714285716,0.4452857142857124,0,0.0,0.0,0.0,23.694,11.512925464970229,11.512925464970229,0.7472857142857153,0.1278571428571431,0.3759999999999991,118,2,0.2864321608040201,18.0,0,0,0.8571428571428571,0.0,0.5714285714285714,0.0,33.704,1.444,0.1706030150753769,-12.5,0.0,31.533,0.16055276381909547,398,18.0,0.0,0.0,121,0.3115577889447236
"('chrV', 396810, 397281)",+,NM_001179007.3,25.969,11.512925464970229,11.512925464970229,0.2731428571428561,0.3305714285714287,0.6887142857142828,0,0.0,0.0,-5.666666666666663,23.917,11.512925464970229,11.512925464970229,0.3217142857142852,0.3234285714285714,0.6729999999999968,139,1,0.2399150743099787,19.0,0,0,0.5714285714285714,0.0,0.5714285714285714,-6.6,24.022,0.92,0.1537154989384288,0.0,-6.139130434782607,20.834,0.1475583864118896,471,14.0,0.0,-6.6,109,0.2929936305732484
"('chrIV', 230019, 230320)",+,NM_001180189.1,28.581,11.512925464970229,11.512925464970229,0.1969999999999991,0.394714285714287,0.7089999999999925,0,0.0,0.0,-7.222352941176469,26.29,11.512925464970229,11.512925464970229,0.1724285714285703,0.414571428571431,0.7002857142857064,43,1,0.3986710963455149,23.0,0,0,0.1428571428571428,0.4285714285714285,0.7142857142857143,-7.3,20.12,1.246,0.1833887043189368,0.0,-7.283999999999992,19.405,0.17508305647840527,301,23.0,0.0,-7.3,43,0.3654485049833887
"('chrX', 91094, 91411)",+,NM_001181610.1,38.606,11.512925464970229,3.218875824868201,0.3331428571428559,0.1099999999999999,0.2581428571428562,0,0.0,-6.372727272727272,0.0,40.221,11.512925464970229,3.772261063052988,0.3454285714285704,0.0694285714285714,0.2567142857142831,44,0,0.2965299684542586,47.0,0,0,0.2857142857142857,0.0,0.0,0.0,23.22,0.235,0.173186119873817,0.0,0.0,22.09,0.1605678233438486,317,47.0,0.0,0.0,45,0.2933753943217665
"('chrVIII', 126551, 127112)",+,NM_001179140.1,21.613,4.509860006183766,5.298317366548036,0.7009999999999953,0.580285714285713,0.6941428571428553,0,0.0,-6.9875,0.0,31.598,6.214608098422191,4.605170185988091,0.5988571428571422,0.6889999999999987,0.5769999999999935,126,2,0.3172905525846702,14.0,0,0,1.0,0.0,0.5714285714285714,0.0,26.283,1.636,0.1780748663101604,-8.082352941176472,0.0,22.895,0.16452762923351155,561,38.0,0.0,0.0,94,0.427807486631016
"('chrXIV', 62372, 62923)",-,NM_001183140.1,42.141,11.512925464970229,11.512925464970229,0.2152857142857123,0.5192857142857141,0.5968571428571456,0,0.0,0.0,0.0,44.269,11.512925464970229,6.214608098422191,0.173285714285713,0.5520000000000003,0.528285714285716,167,0,0.3303085299455535,33.0,0,0,0.4285714285714285,0.2857142857142857,1.0,0.0,32.722,1.136,0.1357531760435571,0.0,0.0,31.496,0.14537205081669693,551,38.0,0.0,0.0,160,0.323049001814882
"('chrXV', 505937, 506338)",+,NM_001183515.1,33.35,11.512925464970229,11.512925464970229,0.2031428571428569,0.4274285714285719,0.3984285714285718,0,0.0,-14.7,0.0,32.238,11.512925464970229,11.512925464970229,0.1435714285714286,0.4732857142857152,0.4850000000000014,62,0,0.3615960099750623,35.0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,16.732,0.536,0.1523690773067331,-12.4,0.0,14.063,0.13117206982543642,401,39.0,0.0,0.0,90,0.341645885286783
"('chrVII', 437941, 438397)",-,,48.47,11.512925464970229,11.512925464970229,0.0964285714285711,0.7638571428571425,0.6394285714285682,0,0.0,0.0,0.0,48.437,11.512925464970229,6.907755278982137,0.1038571428571425,0.7001428571428543,0.6365714285714265,80,1,0.4298245614035088,49.0,0,0,0.1428571428571428,0.8571428571428571,0.7142857142857143,0.0,32.736,1.386,0.1910087719298246,0.0,0.0,31.171,0.18837719298245617,456,49.0,0.0,0.0,80,0.4495614035087719
"('chrIX', 99095, 99385)",-,NM_001179481.1,41.928,11.512925464970229,11.512925464970229,0.4937142857142829,0.4272857142857175,0.9488571428571436,0,0.0,0.0,-7.85333333333333,41.07,11.512925464970229,11.512925464970229,0.5038571428571406,0.4262857142857176,0.9460000000000006,77,0,0.3034482758620689,52.0,0,0,0.5714285714285714,0.4285714285714285,1.0,0.0,17.206,0.308,0.203103448275862,0.0,-7.708955223880597,17.169,0.1903448275862069,290,45.0,0.0,0.0,78,0.3034482758620689
"('chrXVI', 75985, 76223)",-,NM_001184312.1,14.521,5.521460917862246,1.161552088441984,0.4224285714285737,0.1428571428571427,0.5238571428571428,0,0.0,0.0,0.0,12.431,6.907755278982137,1.0847093834991182,0.3911428571428583,0.2384285714285719,0.4821428571428582,66,0,0.3907563025210084,14.0,0,-1,0.4285714285714285,0.0,0.0,0.0,27.653,0.111,0.2596638655462185,0.0,-1.5999999999999999,25.84,0.2735294117647059,238,14.0,0.0,0.0,69,0.3445378151260504
"('chrXV', 93843, 94290)",-,NM_001183374.1,22.143,11.512925464970229,11.512925464970229,0.7421428571428569,0.410714285714287,0.8988571428571401,0,0.0,0.0,0.0,21.241,11.512925464970229,5.809142990314028,0.7725714285714297,0.4171428571428586,0.8551428571428548,139,1,0.29082774049217,21.0,0,0,0.8571428571428571,0.4285714285714285,1.0,0.0,27.207,1.084,0.1957494407158836,0.0,0.0,24.048,0.17516778523489934,447,21.0,0.0,0.0,145,0.3534675615212528
